frame,bbox_topleft_x,bbox_topleft_y,bbox_width,bbox_height,track_id,color,type,speed
0,465,259,72,63,1,3,0,14
0,769,339,135,122,13,3,0,12
0,708,300,75,63,22,3,0,10
0,511,115,53,45,26,3,0,7
1,464,259,73,64,1,3,0,5
1,768,339,135,122,13,3,0,4
1,708,300,74,64,22,3,0,3
1,511,116,51,45,26,3,0,2
2,464,259,73,63,1,3,0,2
2,768,340,135,121,13,3,0,2
2,708,300,75,64,22,3,0,2
2,511,116,51,45,26,3,0,1
3,464,259,73,63,1,3,0,1
3,768,339,136,121,13,3,0,1
3,708,300,75,64,22,3,0,1
3,511,116,51,45,26,3,0,1
4,464,259,73,63,1,3,0,1
4,768,340,135,121,13,3,0,1
4,708,300,75,64,22,3,0,2
4,511,116,51,45,26,3,0,3
5,464,259,73,63,1,3,0,2
5,768,340,135,121,13,3,0,3
5,708,300,75,64,22,3,0,2
5,511,116,51,45,26,3,0,3
6,464,259,73,63,1,3,0,3
6,768,340,135,121,13,3,0,4
6,708,300,75,64,22,3,0,4
6,511,116,51,45,26,3,0,4
7,464,259,73,63,1,3,0,3
7,768,340,135,121,13,3,0,2
7,708,300,75,64,22,3,0,1
7,511,116,51,45,26,3,0,1
8,464,260,72,63,1,3,0,1
8,768,336,136,124,13,3,0,1
8,708,301,75,63,22,3,0,2
8,512,117,51,44,26,3,0,2
9,464,260,72,63,1,3,0,2
9,768,337,136,124,13,3,0,1
9,708,301,75,63,22,3,0,2
9,512,117,51,44,26,3,0,3
10,464,260,72,63,1,3,0,4
10,768,337,136,124,13,3,0,5
10,708,301,75,63,22,3,0,6
10,512,117,51,44,26,3,0,7
11,464,259,72,63,1,3,0,7
11,768,337,136,124,13,3,0,7
11,708,301,75,63,22,3,0,6
11,512,116,51,44,26,3,0,6
12,464,259,73,63,1,3,0,5
12,768,337,136,124,13,3,0,6
12,709,302,75,62,22,3,0,4
12,511,116,51,44,26,3,0,4
13,464,259,73,63,1,3,0,2
13,768,337,136,124,13,3,0,1
13,709,302,75,62,22,3,0,0
13,511,116,51,44,26,3,0,0
14,464,259,73,63,1,3,0,0
14,768,338,136,123,13,3,0,0
14,709,302,75,62,22,3,0,0
14,511,116,51,44,26,3,0,0
15,464,259,73,63,1,3,0,0
15,768,338,136,123,13,3,0,0
15,709,302,75,62,22,3,0,1
15,511,116,51,44,26,3,0,3
16,464,260,73,63,1,3,0,5
16,768,336,136,125,13,3,0,5
16,708,301,74,63,22,3,0,6
16,512,117,51,44,26,3,0,6
17,464,259,73,63,1,3,0,5
17,768,336,136,125,13,3,0,3
17,708,301,74,63,22,3,0,3
17,512,116,51,44,26,3,0,4
18,464,259,73,63,1,3,0,5
18,768,336,136,125,13,3,0,5
18,708,301,74,63,22,3,0,5
18,512,117,51,44,26,3,0,5
19,464,260,73,63,1,3,0,4
19,768,336,136,125,13,3,0,3
19,708,301,74,63,22,3,0,2
19,512,116,51,45,26,3,0,2
20,464,260,73,63,1,3,0,2
20,768,336,136,125,13,3,0,1
20,708,301,74,63,22,3,0,0
20,512,116,51,45,26,3,0,0
21,464,260,73,63,1,3,0,0
21,768,336,136,125,13,3,0,1
21,708,301,74,63,22,3,0,1
21,512,116,51,45,26,3,0,1
22,464,260,73,63,1,3,0,0
22,768,336,136,125,13,3,0,1
22,708,301,74,63,22,3,0,1
22,512,116,51,45,26,3,0,1
23,464,260,73,63,1,3,0,1
23,768,336,136,125,13,3,0,1
23,708,301,74,63,22,3,0,0
23,512,116,51,45,26,3,0,0
24,464,258,73,64,1,3,0,0
24,768,337,138,124,13,3,0,2
24,708,301,74,63,22,3,0,3
24,512,116,51,44,26,3,0,5
25,464,258,73,64,1,3,0,5
25,768,337,138,124,13,3,0,4
25,708,301,74,63,22,3,0,3
25,512,116,51,44,26,3,0,3
26,464,258,73,64,1,3,0,4
26,768,337,138,125,13,3,0,5
26,708,301,74,63,22,3,0,5
26,512,116,51,44,26,3,0,4
27,464,258,73,64,1,3,0,4
