1, 3, 560.463134765625, 90.31932067871094, 97.887451171875, 78.63430786132812, 1, -1, -1, -1
1, 2, 1177.599365234375, 103.81230926513672, 53.779052734375, 60.662010192871094, 1, -1, -1, -1
1, 1, 1282.8519287109375, 361.08343505859375, 236.9791259765625, 178.1978759765625, 1, -1, -1, -1
2, 4, 934.8895263671875, 79.23966979980469, 75.1142578125, 66.02500915527344, 1, -1, -1, -1
2, 3, 561.625998054681, 91.50570274121029, 96.9280431901584, 77.116766840705, 1, -1, -1, -1
2, 2, 1177.295132231257, 103.97660932571296, 54.05515447957987, 61.107746785630695, 1, -1, -1, -1
2, 1, 1282.7138831316927, 360.72529875084103, 236.2728933844901, 177.80967517781642, 1, -1, -1, -1
3, 4, 934.9179462324634, 79.1048879325255, 75.08158558972809, 65.98685674042811, 1, -1, -1, -1
3, 3, 562.1669436837966, 92.11518016182539, 96.34622028814579, 76.24050134952039, 1, -1, -1, -1
3, 2, 1177.2035370894168, 103.97518032344938, 54.14467426872352, 61.19171673901549, 1, -1, -1, -1
3, 1, 1282.8641335490656, 360.75303389735706, 236.18764249430296, 177.81931516143146, 1, -1, -1, -1
4, 3, 562.0287117015368, 91.35092833962253, 96.83366466441817, 76.98400605713402, 1, -1, -1, -1
4, 2, 1177.2881102419667, 103.89603330532987, 53.85221591462778, 60.94569979347784, 1, -1, -1, -1
4, 1, 1282.796193508579, 360.9425483332792, 236.1783875835372, 177.90630407478568, 1, -1, -1, -1
5, 4, 934.7433503255118, 79.88711803154351, 74.75615717686946, 65.86715701284945, 1, -1, -1, -1
5, 3, 562.4205088824323, 91.29093275577267, 96.64692786583669, 77.13143165710198, 1, -1, -1, -1
5, 2, 1177.4691476792716, 103.88259211876692, 53.70901457830496, 60.954811812072194, 1, -1, -1, -1
5, 1, 1283.1376193423043, 361.33091579356324, 236.2873361552688, 177.371116761832, 1, -1, -1, -1
6, 4, 934.6598339460401, 80.06405875851058, 74.75643148566678, 65.64187085550023, 1, -1, -1, -1
6, 3, 562.4888467109944, 91.18021182887398, 96.67672641962326, 77.3731817223229, 1, -1, -1, -1
6, 2, 1177.5737364014203, 103.94204866839047, 53.51605948543829, 60.733742387066684, 1, -1, -1, -1
6, 1, 1283.0826687116305, 361.58238720996377, 236.47980809850424, 177.14258493440838, 1, -1, -1, -1
7, 4, 934.7572069419367, 80.03290429110643, 74.75271458063662, 65.58980229035251, 1, -1, -1, -1
7, 3, 562.6286600235486, 91.05820339701239, 96.55166715737369, 77.44908673827467, 1, -1, -1, -1
7, 2, 1177.595643486224, 104.03137862664832, 53.41565103908988, 60.64326341902074, 1, -1, -1, -1
7, 1, 1283.100061543051, 361.62371800871233, 236.57998983014568, 176.97860505488882, 1, -1, -1, -1
8, 4, 935.1395603455047, 80.00233364034017, 74.64812664923534, 65.4855440484672, 1, -1, -1, -1
8, 3, 562.8958337265273, 91.32905368777148, 96.30482364346562, 77.24017441934018, 1, -1, -1, -1
8, 2, 1177.6408389248368, 104.37414479782342, 53.23103992425331, 60.61300528717294, 1, -1, -1, -1
8, 1, 1282.9615203608596, 361.4640697166769, 236.7224861417585, 176.88522966431998, 1, -1, -1, -1
9, 4, 935.412823405744, 80.11646869956505, 74.60810215680226, 65.51125568881875, 1, -1, -1, -1
9, 3, 562.7608434474408, 91.46182059471172, 96.28930310027681, 77.15527153027199, 1, -1, -1, -1
9, 2, 1177.7808055259538, 104.60970924070081, 53.009884430244256, 60.52609471117681, 1, -1, -1, -1
9, 1, 1282.8584615948698, 361.46831934289025, 236.88792584957218, 176.77940600662612, 1, -1, -1, -1
