87, 9, 536.35, 41.15, 55.01999999999998, 39.99, 1, -1, -1, -1
88, 9, 554.18, 40.93, 55.010000000000105, 40.00000000000001, 1, -1, -1, -1
89, 9, 556.2, 45.9, 76.02999999999997, 37.85, 1, -1, -1, -1
90, 9, 558.2, 39.4, 92.28999999999996, 41.089999999999996, 1, -1, -1, -1
91, 9, 577.76, 42.01, 92.28999999999996, 41.089999999999996, 1, -1, -1, -1
92, 9, 597.98, 43.53, 92.28999999999996, 41.09, 1, -1, -1, -1
93, 9, 620.15, 45.71, 92.29000000000008, 41.089999999999996, 1, -1, -1, -1
94, 9, 640.37, 47.44, 92.28999999999996, 41.10000000000001, 1, -1, -1, -1
95, 9, 658.62, 45.71, 92.29999999999995, 41.089999999999996, 1, -1, -1, -1
96, 9, 677.75, 46.58, 92.28999999999996, 41.09, 1, -1, -1, -1
97, 9, 700.1, 47.88, 89.28999999999996, 38.52, 1, -1, -1, -1
98, 9, 719.45, 47.88, 89.28999999999996, 38.52, 1, -1, -1, -1
99, 9, 739.23, 47.66, 92.76999999999998, 42.040000000000006, 1, -1, -1, -1
100, 9, 760.75, 49.84, 90.54999999999995, 39.16, 1, -1, -1, -1
101, 9, 780.74, 51.8, 90.55999999999995, 39.16, 1, -1, -1, -1
102, 9, 800.74, 54.62, 84.96000000000004, 36.18, 1, -1, -1, -1
103, 9, 822.48, 55.06, 88.62, 39.44, 1, -1, -1, -1
104, 9, 840.08, 56.14, 88.63, 39.45, 1, -1, -1, -1
105, 9, 860.3, 55.49, 88.62, 39.440000000000005, 1, -1, -1, -1
106, 9, 885.3, 57.23, 88.62, 39.440000000000005, 1, -1, -1, -1
107, 9, 902.47, 58.75, 88.62, 39.45, 1, -1, -1, -1
108, 9, 924.21, 60.06, 88.62, 39.44, 1, -1, -1, -1
109, 9, 943.55, 62.88, 88.62000000000012, 39.449999999999996, 1, -1, -1, -1
110, 9, 966.81, 62.89, 84.49000000000001, 35.510000000000005, 1, -1, -1, -1
111, 9, 994.2, 63.54, 71.39999999999986, 32.96, 1, -1, -1, -1
112, 9, 1007.46, 66.8, 71.39999999999986, 32.96000000000001, 1, -1, -1, -1
